4,1,0.2,1,100,10
4,2,0.1001,1,51.961524,10
3,2,0.1001,1,51.961524,10
7,1,0.1001,1,0.000000,10
5,1,0.1001,1,0.000000,10
3,1,0.1001,1,0.000000,10
6,1,0.1001,1,0.000000,10
